u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access,junction,bridge,tunnel
102623270,102623271,0,11513680,Essex Road,residential,False,False,77.451,"LINESTRING (-8515408.493241474 4720772.944399863, -8515381.264494026 4720735.59041841, -8515356.540435119 4720710.324996726, -8515342.937193345 4720698.250897378)",,,,,,no,
102623270,102614360,0,11519510,Norwood Road,residential,False,True,93.888,"LINESTRING (-8515408.493241474 4720772.944399863, -8515396.971674178 4720777.957406316, -8515388.366677538 4720788.069364022, -8515376.85624219 4720813.435239994, -8515370.622350706 4720846.349384859, -8515378.103020487 4720879.249313583)",,,,,,no,
102623270,6799758758,0,11519513,Norwood Road,residential,False,False,54.519,"LINESTRING (-8515408.493241474 4720772.944399863, -8515466.000890415 4720770.85326076, -8515478.001131525 4720766.756921031)",,,,,,no,
102623271,102623270,0,11513680,Essex Road,residential,False,True,77.451,"LINESTRING (-8515342.937193345 4720698.250897378, -8515356.540435119 4720710.324996726, -8515381.264494026 4720735.59041841, -8515408.493241474 4720772.944399863)",,,,,,no,
1304062017,5566082519,0,581825954,Main Street,secondary,True,False,37.023,"LINESTRING (-8514596.829438252 4718435.620892136, -8514625.950617043 4718443.052751849, -8514642.437033629 4718449.281771415)",,,,,,no,
102656066,102582125,0,11520321,State Circle,residential,True,False,35.088,"LINESTRING (-8514894.531152481 4718731.854170312, -8514913.021319902 4718731.36729071, -8514923.496483985 4718729.391132561, -8514931.166396901 4718727.343374887, -8514939.081212696 4718725.653617116)",2,,20 mph,,roundabout,no,
1304062043,2975737037,0,115407690,King George Street,residential,False,False,17.381999999999998,"LINESTRING (-8514297.680570643 4718697.944493855, -8514306.140851943 4718704.503028851, -8514315.36923773 4718711.663006398)",,,,private,,no,
1304062078,10031857091,0,"[1095425929, 1095425931]",King George Street,residential,True,False,20.575,"LINESTRING (-8514239.894622972 4718630.168440689, -8514227.282124666 4718632.645774187, -8514219.73466319 4718631.457226825, -8514214.669626359 4718628.2352617895)",1,,,private,,no,
1304062154,102562755,0,1063805343,,residential,False,False,4.101,"LINESTRING (-8514427.968902668 4718816.499976632, -8514424.417810911 4718820.409366928)",,,,,,no,
1304062154,102594914,0,1063805343,,residential,False,True,6.708,"LINESTRING (-8514427.968902668 4718816.499976632, -8514433.657328648 4718809.998649589)",,,,,,no,
1304062166,1304061741,0,115407695,,residential,True,False,3.771,"LINESTRING (-8514041.2561236 4718487.371951295, -8514041.14480411 4718482.517593347)",,,,private,roundabout,no,
3812813020,4354431922,0,11507189,Fire Station Road,residential,False,False,25.543,"LINESTRING (-8515112.873201722 4719879.909698173, -8515115.466945857 4719870.543369364, -8515122.491205728 4719866.948649136, -8515136.673308853 4719861.234335543)",,,,,,no,
3812813020,102584646,0,11507189,Fire Station Road,residential,False,True,65.086,"LINESTRING (-8515112.873201722 4719879.909698173, -8515114.131111968 4719884.1918605575, -8515115.032799844 4719887.185078817, -8515116.223918395 4719890.163976337, -8515118.316724822 4719893.4436289435, -8515122.836296149 4719896.623031172, -8515159.070790403 4719922.917585137, -8515175.512679193 4719932.126423812)",,,,,,no,
1648584937,102584596,0,779014321,South Street,residential,False,True,33.641,"LINESTRING (-8515263.933750728 4718183.270244679, -8515287.065940915 4718146.641761549)",,,,,,no,
1648584937,102580651,0,"[11506362, 152027140]","['Anne Lane', 'Charles Street']",residential,True,False,172.427,"LINESTRING (-8515263.933750728 4718183.270244679, -8515202.797086386 4718139.138523317, -8515110.056818604 4718252.73298947)",,,,,,no,
1648584937,1648584940,0,779014321,South Street,residential,False,False,54.145,"LINESTRING (-8515263.933750728 4718183.270244679, -8515250.341640903 4718204.806365331, -8515242.360033413 4718219.941817917, -8515229.970174087 4718244.098447985)",,,,,,no,
1648584940,1648584953,0,152027148,Richards Lane,residential,False,True,116.316,"LINESTRING (-8515229.970174087 4718244.098447985, -8515354.058010476 4718327.995572863)",,,,,,no,
1648584940,102584598,0,779014321,South Street,residential,False,False,66.63499999999999,"LINESTRING (-8515229.970174087 4718244.098447985, -8515210.956805062 4718281.185502412, -8515188.960073678 4718319.446883728)",,,,,,no,
1648584940,1648584937,0,779014321,South Street,residential,False,True,54.144999999999996,"LINESTRING (-8515229.970174087 4718244.098447985, -8515242.360033413 4718219.941817917, -8515250.341640903 4718204.806365331, -8515263.933750728 4718183.270244679)",,,,,,no,
7308536071,102607811,0,1191539891,West Street,primary,False,False,6.598,"LINESTRING (-8515659.351713974 4718505.5292753745, -8515667.533696547 4718503.238128586)",2,MD 450,25 mph,,,no,
7308536071,11062792334,0,1191539891,West Street,primary,False,True,12.782,"LINESTRING (-8515659.351713974 4718505.5292753745, -8515654.386864686 4718506.932603034, -8515643.588874081 4718510.269086931)",2,MD 450,25 mph,,,no,
7308536072,102607811,0,1191539892,West Street,primary,False,True,7.665,"LINESTRING (-8515676.962457418 4718500.316917184, -8515667.533696547 4718503.238128586)",2,MD 450,25 mph,,,no,
7308536072,102607813,0,1191539892,West Street,primary,False,False,112.436,"LINESTRING (-8515676.962457418 4718500.316917184, -8515679.177715285 4718499.543655483, -8515815.688806847 4718458.847261779)",2,MD 450,25 mph,,,no,
5018183970,5018183972,0,192889421,Taylor Avenue,primary,False,False,15.241,"LINESTRING (-8516090.447574021 4720016.223701483, -8516077.579040887 4720031.046778298)",2,MD 435,,,,no,
5018183970,102587075,0,192889421,Taylor Avenue,primary,False,True,32.248,"LINESTRING (-8516090.447574021 4720016.223701483, -8516117.676321471 4719984.859001703)",2,MD 435,,,,no,
5018183972,1727065807,0,192889421,Taylor Avenue,primary,False,False,14.546,"LINESTRING (-8516077.579040887 4720031.046778298, -8516065.300501052 4720045.196750105)",2,MD 435,,,,no,
5018183972,5018183970,0,192889421,Taylor Avenue,primary,False,True,15.241,"LINESTRING (-8516077.579040887 4720031.046778298, -8516090.447574021 4720016.223701483)",2,MD 435,,,,no,
1304062293,5566082519,0,1307896550,Main Street,secondary,True,False,37.463,"LINESTRING (-8514594.302485812 4718446.632647683, -8514625.727978062 4718449.267451824, -8514642.437033629 4718449.281771415)",1,,,,,no,
9834817902,102638412,0,11516313,Harwood Place,residential,False,True,98.041,"LINESTRING (-8516163.194861256 4719041.414090788, -8516234.906877223 4718963.726078049, -8516239.29286516 4718943.663334975)",,,,,,no,
102591034,102572156,0,11508560,Market Quay,residential,False,True,55.466,"LINESTRING (-8514941.040435733 4717991.007981629, -8514998.169598408 4718033.8789859805)",,,,,,no,
11907983969,102592781,0,1303091354,Tolson Street,residential,False,False,24.236,"LINESTRING (-8516189.944934893 4720660.037828391, -8516213.032597283 4720681.04926941)",,,,,,no,
11907983969,11869935913,0,1303091354,Tolson Street,residential,False,True,27.986,"LINESTRING (-8516189.944934893 4720660.037828391, -8516163.283916848 4720635.775182449)",,,,,,no,
11907983977,102592781,0,541147435,Monterey Avenue,residential,False,False,50.603,"LINESTRING (-8516169.150454013 4720729.245411465, -8516213.032597283 4720681.04926941)",,,,,,no,
11907983977,102613891,0,541147435,Monterey Avenue,residential,False,True,65.728,"LINESTRING (-8516169.150454013 4720729.245411465, -8516112.154874725 4720791.850608587)",,,,,,no,
11907983981,102613891,0,11518241,Shiley Street,residential,False,False,39.977,"LINESTRING (-8516074.49549099 4720756.730921681, -8516112.154874725 4720791.850608587)",,,,,,no,
11907983981,102593333,0,11518241,Shiley Street,residential,False,True,70.35,"LINESTRING (-8516074.49549099 4720756.730921681, -8516008.238130072 4720694.913693332)",,,,,,no,
7308536442,102589412,0,49826105,West Street,primary,False,True,15.883,"LINESTRING (-8515494.398492519 4718555.161369717, -8515474.884185784 4718561.290219915)",2,MD 450,25 mph,,,no,
7308536442,102572721,0,49826105,West Street,primary,False,False,28.151999999999997,"LINESTRING (-8515494.398492519 4718555.161369717, -8515498.72882071 4718553.9155524885, -8515529.130173646 4718544.765244439)",2,MD 450,25 mph,,,no,
11907983999,102593333,0,711701687,Melvin Avenue,tertiary,False,False,25.127,"LINESTRING (-8516030.212597553 4720671.152259387, -8516008.238130072 4720694.913693332)",,,,,,no,
11907983999,102592779,0,711701687,Melvin Avenue,tertiary,False,True,91.463,"LINESTRING (-8516030.212597553 4720671.152259387, -8516110.18451974 4720584.643350166)",,,,,,no,
3158666142,102593916,0,11509199,Saint Johns Street,residential,False,True,9.267,"LINESTRING (-8514984.811259514 4718845.397996184, -8514975.660797369 4718837.736719351)",,,,,,no,
3158666142,3158507895,0,11509199,Saint Johns Street,residential,False,False,142.135,"LINESTRING (-8514984.811259514 4718845.397996184, -8514988.418011015 4718848.419548079, -8515127.044172902 4718960.618569922)",,,,,,no,
3158666143,4699361905,0,11512872,College Avenue,secondary,False,False,16.222,"LINESTRING (-8514941.886463866 4718873.150482979, -8514956.057435043 4718857.799252827)",2,MD 450,25 mph,,,no,
3158666143,102618080,0,11512872,College Avenue,secondary,False,True,75.978,"LINESTRING (-8514941.886463866 4718873.150482979, -8514878.968687668 4718948.088304875)",2,MD 450,25 mph,,,no,
3590614203,10031702909,0,1303091350,Giddings Avenue,residential,False,False,19.597,"LINESTRING (-8516127.160742087 4720296.548225016, -8516144.40413121 4720278.115571763)",,,,,,no,
3590614203,102629499,0,1303091350,Giddings Avenue,residential,False,True,56.008,"LINESTRING (-8516127.160742087 4720296.548225016, -8516077.857339613 4720349.211087243)",,,,,,no,
3590614204,102593331,0,743255227,Melvin Avenue,tertiary,False,False,57.635,"LINESTRING (-8516261.489971627 4720420.994575318, -8516211.095638143 4720475.505680178)",,,,,,no,
3590614204,102593329,0,743255227,Melvin Avenue,tertiary,False,True,57.931,"LINESTRING (-8516261.489971627 4720420.994575318, -8516312.151471885 4720366.211639938)",,,,,,no,
102591767,1727065888,0,11508702,Badger Road,residential,False,False,46.494,"LINESTRING (-8515729.594312668 4720427.411001235, -8515706.540046122 4720372.141072773)",,,,,,no,
102591767,3583828391,0,352622544,Monroe Road,residential,False,False,51.602,"LINESTRING (-8515729.594312668 4720427.411001235, -8515698.769945666 4720447.333456699, -8515693.816228326 4720453.277259407, -8515688.472892767 4720474.64633311)",,,,,,no,
102591773,7698084111,0,11519280,Sellers Road,residential,True,False,31.419,"LINESTRING (-8515322.465538988 4720227.544105474, -8515329.701305889 4720267.3596256375)",,,,,,no,
102591773,102591775,0,352622541,Badger Road,residential,False,False,27.835,"LINESTRING (-8515322.465538988 4720227.544105474, -8515292.164373593 4720208.381151875)",,,,,,no,
102591773,7698084110,0,352622541,Badger Road,residential,False,True,26.35,"LINESTRING (-8515322.465538988 4720227.544105474, -8515351.764828965 4720244.673353255)",,,,,,no,
102591775,102591773,0,352622541,Badger Road,residential,False,True,27.835,"LINESTRING (-8515292.164373593 4720208.381151875, -8515322.465538988 4720227.544105474)",,,,,,no,
102591775,2286912254,0,824427029,Baltimore Annapolis Boulevard,primary,False,False,39.324,"LINESTRING (-8515292.164373593 4720208.381151875, -8515251.232196828 4720238.214076654)",2,MD 450,,,,no,
102591775,4343502210,0,824427029,Baltimore Annapolis Boulevard,primary,False,True,123.561,"LINESTRING (-8515292.164373593 4720208.381151875, -8515317.589745292 4720192.054000258, -8515344.473402318 4720175.841451163, -8515365.256751249 4720163.438582171, -8515431.180153696 4720131.314362714)",2,MD 450,,,,no,
102559048,102589151,0,11508219,Santee Road,residential,False,False,83.672,"LINESTRING (-8513830.984737441 4719243.26250272, -8513748.485862814 4719173.936177906)",,,,private,,no,
102559048,3812721913,0,11508219,Santee Road,residential,False,True,80.728,"LINESTRING (-8513830.984737441 4719243.26250272, -8513910.589305308 4719310.140443551)",,,,private,,no,
102559048,4835974765,0,"[534630402, 11502631]",Sims Road,residential,False,True,714.4929999999999,"LINESTRING (-8513830.984737441 4719243.26250272, -8513725.67649915 4719371.089974711, -8514190.6134844 4719765.208570151, -8514284.233176155 4719654.361166583)",,,,private,,no,
1304096088,102576378,0,1035044588,Northwest Street,residential,True,False,16.167,"LINESTRING (-8515423.131754512 4718815.067965913, -8515406.72326157 4718802.251478973)",,,,,,no,
3655986598,102555936,0,11520014,Holloway Road,residential,False,False,231.987,"LINESTRING (-8514173.603866205 4719533.1751207225, -8513945.85531999 4719339.784554152)",,,,private,,no,
3655986598,2098730878,0,11520014,Holloway Road,residential,False,True,126.341,"LINESTRING (-8514173.603866205 4719533.1751207225, -8514297.569251154 4719638.579115441)",,,,private,,no,
1299115487,102576378,0,192889398,Calvert Street,primary,False,False,33.857,"LINESTRING (-8515379.527909968 4718836.333345904, -8515406.72326157 4718802.251478973)",2,,,,,no,
1299115487,768922849,0,49826102,Calvert Street,primary,False,True,94.06,"LINESTRING (-8515379.527909968 4718836.333345904, -8515366.770696323 4718850.753733336, -8515303.697072841 4718921.968122151, -8515299.222029312 4718927.023174193)",2,,,,,no,
1299115487,768922855,0,114751065,,primary_link,True,False,58.861000000000004,"LINESTRING (-8515379.527909968 4718836.333345904, -8515380.585445132 4718803.425726264, -8515379.527909968 4718790.637894184, -8515376.73379075 4718783.191459642, -8515362.184333302 4718766.565882253)",2,,,,,no,
1727065807,5018183972,0,192889421,Taylor Avenue,primary,False,True,14.546,"LINESTRING (-8516065.300501052 4720045.196750105, -8516077.579040887 4720031.046778298)",2,MD 435,,,,no,
1727065807,1727065894,0,160669673,,primary_link,True,False,80.955,"LINESTRING (-8516065.300501052 4720045.196750105, -8516034.153307527 4720067.424276065, -8516027.552061722 4720070.60373286, -8516020.093655841 4720071.491689441, -8516014.449757658 4720070.102467083, -8516002.772343073 4720063.1420362815, -8515977.447158916 4720043.979393454)",,,,,,no,
1727065807,102597965,0,192889420,Taylor Avenue,primary,False,False,49.735,"LINESTRING (-8516065.300501052 4720045.196750105, -8516033.017848723 4720082.490899984, -8516023.37758082 4720093.633341582)",2,MD 435,,,,no,
1727065824,102593321,0,711701687,Melvin Avenue,tertiary,False,True,28.592,"LINESTRING (-8515799.380501445 4720920.800486306, -8515824.382859077 4720893.75854551)",,,,,,no,
102625022,102562801,0,11513973,Academy Street,residential,False,False,84.936,"LINESTRING (-8515987.554968681 4717784.416384211, -8516087.6979826 4717740.443903088)",,,,,,no,
102625022,102622198,0,11519668,Monticello Avenue,residential,False,True,47.359,"LINESTRING (-8515987.554968681 4717784.416384211, -8515962.530347152 4717728.802897184)",,,,,,no,
102625022,102644233,0,11519668,Monticello Avenue,residential,False,False,193.349,"LINESTRING (-8515987.554968681 4717784.416384211, -8516039.67475427 4717896.646589842, -8516090.970775628 4718010.897012212)",,,,,,no,
1727065888,102591767,0,11508702,Badger Road,residential,False,True,46.494,"LINESTRING (-8515706.540046122 4720372.141072773, -8515729.594312668 4720427.411001235)",,,,,,no,
1727065888,3583828380,0,352622539,Badger Road,residential,True,False,52.18,"LINESTRING (-8515706.540046122 4720372.141072773, -8515709.623596018 4720374.704765821, -8515714.254486835 4720376.16564148, -8515719.096884686 4720375.735972147, -8515723.404948978 4720373.473047293, -8515726.521894721 4720369.749247998, -8515727.98018005 4720365.108823102, -8515727.546034036 4720360.2678882815, -8515725.286248373 4720355.956880225, -8515721.557045432 4720352.8346230425, -8515716.915022666 4720351.388073022, -8515712.072624816 4720351.817741323, -8515707.76456052 4720354.080661344, -8515704.647614779 4720357.804454881, -8515703.200461399 4720362.444876435)",,,,,roundabout,no,
1727065894,102627606,0,38305513,Baltimore Boulevard,primary,False,True,58.036,"LINESTRING (-8515977.447158916 4720043.979393454, -8515926.85245035 4719988.95502548)",2,MD 435,,,,no,
1727065894,102597965,0,192889395,Baltimore Boulevard,primary,False,False,52.515,"LINESTRING (-8515977.447158916 4720043.979393454, -8516023.37758082 4720093.633341582)",2,MD 435,,,,no,
102625144,102610294,0,11513994,Upshur Road,residential,False,False,61.482,"LINESTRING (-8515122.012531918 4719499.305727345, -8515061.04284681 4719448.781108951)",,,,,,no,
102625144,790678730,0,11516659,Beardall Road,residential,False,False,175.92599999999996,"LINESTRING (-8515122.012531918 4719499.305727345, -8515089.741011536 4719557.807477887, -8515082.995050395 4719566.414495866, -8515071.874233263 4719578.401320099, -8515060.107763087 4719587.051319153, -8515037.81046908 4719600.212507363, -8515026.689651951 4719605.18197025, -8515014.822994232 4719607.774111801, -8515004.32556625 4719607.888681608, -8514990.488553545 4719606.370631764, -8514979.679430988 4719601.787841156, -8514951.49333592 4719587.724415414)",,,,,,no,
1036710049,1036710447,0,11505469,Turner Joy Road,residential,False,True,55.51,"LINESTRING (-8513806.861803787 4718482.50327371, -8513877.004214935 4718468.71347312)",,,,private,,no,
102592779,102614539,0,11508944,Tolson Street,residential,False,True,141.582,"LINESTRING (-8516110.18451974 4720584.643350166, -8515973.996254705 4720463.360248355)",,,,,,no,
102592779,11907983999,0,711701687,Melvin Avenue,tertiary,False,False,91.463,"LINESTRING (-8516110.18451974 4720584.643350166, -8516030.212597553 4720671.152259387)",,,,,,no,
102592779,11907903295,0,711701687,Melvin Avenue,tertiary,False,True,24.761,"LINESTRING (-8516110.18451974 4720584.643350166, -8516131.836160699 4720561.225916449)",,,,,,no,
102592779,11872618276,0,1303091354,Tolson Street,residential,False,False,47.751000000000005,"LINESTRING (-8516110.18451974 4720584.643350166, -8516116.485202918 4720593.193949537, -8516154.122322755 4720627.439387153)",,,,,,no,
102592781,11907935205,0,541147435,Monterey Avenue,residential,False,False,38.528,"LINESTRING (-8516213.032597283 4720681.04926941, -8516246.428444523 4720644.340147643)",,,,,,no,
102592781,11907983977,0,541147435,Monterey Avenue,residential,False,True,50.603,"LINESTRING (-8516213.032597283 4720681.04926941, -8516169.150454013 4720729.245411465)",,,,,,no,
102592781,11907983969,0,1303091354,Tolson Street,residential,False,True,24.236,"LINESTRING (-8516213.032597283 4720681.04926941, -8516189.944934893 4720660.037828391)",,,,,,no,
7698084110,102591773,0,352622541,Badger Road,residential,False,False,26.35,"LINESTRING (-8515351.764828965 4720244.673353255, -8515322.465538988 4720227.544105474)",,,,,,no,
7698084110,3583828380,0,352622541,Badger Road,residential,False,True,333.473,"LINESTRING (-8515351.764828965 4720244.673353255, -8515386.87499636 4720265.196980058, -8515436.167266885 4720308.836679139, -8515514.658639843 4720404.280377767, -8515534.473509204 4720412.78785791, -8515550.35880054 4720414.735699486, -8515560.566797845 4720412.4584435625, -8515695.652999924 4720363.0177681325, -8515703.200461399 4720362.444876435)",,,,,,no,
7698084111,7698084110,0,824427562,Sellers Road,residential,True,False,24.569,"LINESTRING (-8515329.701305889 4720267.3596256375, -8515351.764828965 4720244.673353255)",,,,,,no,
7698084111,503282524,0,824427561,Sellers Road,residential,False,False,183.674,"LINESTRING (-8515329.701305889 4720267.3596256375, -8515344.373214776 4720345.601875007, -8515339.697796162 4720354.553296601, -8515195.828486262 4720384.100205107)",,,,,,no,
3812553074,5184562690,0,377851562,Maryland Avenue,residential,False,False,47.261,"LINESTRING (-8514398.858855827 4719279.293475559, -8514437.49785108 4719232.264202655)",,,,,,no,
3812553075,5184736610,0,11505567,Blake Road,residential,False,False,65.51,"LINESTRING (-8514443.998909341 4719131.590213536, -8514430.429063415 4719129.585336281, -8514413.241334036 4719125.690147317, -8514397.70113312 4719120.033533657, -8514380.669251028 4719112.500934036, -8514368.913912801 4719105.35499394, -8514365.819230959 4719102.648416743)",,,,,,no,
3812553075,3812550653,0,11505567,Blake Road,residential,False,True,42.724000000000004,"LINESTRING (-8514443.998909341 4719131.590213536, -8514455.698587824 4719132.463767323, -8514464.22566082 4719134.86962076, -8514472.452171188 4719140.712410057, -8514490.708567679 4719156.808739161)",,,,,,no,
3812553076,3812599942,0,"[1063805343, 11505567]",Blake Road,residential,False,"[False, True]",50.892,"LINESTRING (-8514292.593269914 4718990.018212587, -8514284.511474883 4718983.502453938, -8514320.167107785 4718941.415050036)",,,,,,no,
3812553076,5184736608,0,11505567,Blake Road,residential,False,True,44.738,"LINESTRING (-8514292.593269914 4718990.018212587, -8514306.30783118 4719002.061636852, -8514312.497194868 4719006.887602789, -8514315.079807054 4719011.8710952485, -8514317.617891446 4719022.511146253, -8514321.714448705 4719036.373302133, -8514321.491809724 4719036.831555543)",,,,,,no,
7308538329,102621740,0,11519485,West Washington Street,residential,False,False,26.132,"LINESTRING (-8515565.219952561 4718545.867863283, -8515574.19230352 4718578.302094551)",,,,,,no,
7308538329,102607809,0,11519485,West Washington Street,residential,False,True,9.091,"LINESTRING (-8515565.219952561 4718545.867863283, -8515562.258854106 4718534.54096634)",,,,,,no,
7308538338,506036944,0,114751046,Church Circle,secondary,True,False,9.754,"LINESTRING (-8515095.529625056 4718559.170897463, -8515087.648205109 4718568.951287872)",,MD 450,,,roundabout,no,
1036710447,1036710049,0,11505469,Turner Joy Road,residential,False,False,55.51,"LINESTRING (-8513877.004214935 4718468.71347312, -8513806.861803787 4718482.50327371)",,,,private,,no,
1036710447,1304073625,0,11505469,Turner Joy Road,residential,False,True,116.648,"LINESTRING (-8513877.004214935 4718468.71347312, -8513945.666076856 4718454.379546592, -8513958.111595927 4718451.701782345, -8513963.955869194 4718451.229235786, -8513971.859553041 4718451.701782345, -8513979.317958923 4718453.878360718, -8513993.333082816 4718460.451057454, -8514005.867657477 4718468.71347312, -8514018.647135021 4718477.133411438)",,,,private,,no,
12111989959,3659143022,0,581825956,Newman Street,residential,False,False,25.491,"LINESTRING (-8514389.11840038 4718296.664733976, -8514365.307161301 4718319.2607314475)",,,,,,no,
12111989959,12111989964,0,581825956,Newman Street,residential,False,True,14.284,"LINESTRING (-8514389.11840038 4718296.664733976, -8514402.465607326 4718284.006415192)",,,,,,no,
12111989963,12111989964,0,581825956,Newman Street,residential,False,False,13.716,"LINESTRING (-8514415.278480716 4718271.849289064, -8514402.465607326 4718284.006415192)",,,,,,no,
12111989963,102563660,0,581825956,Newman Street,residential,False,True,16.864,"LINESTRING (-8514415.278480716 4718271.849289064, -8514431.030188663 4718256.899910129)",,,,,,no,
12111989964,12111989959,0,581825956,Newman Street,residential,False,False,14.284,"LINESTRING (-8514402.465607326 4718284.006415192, -8514389.11840038 4718296.664733976)",,,,,,no,
12111989964,12111989963,0,581825956,Newman Street,residential,False,True,13.716,"LINESTRING (-8514402.465607326 4718284.006415192, -8514415.278480716 4718271.849289064)",,,,,,no,
102593321,1727065824,0,711701687,Melvin Avenue,tertiary,False,False,28.592,"LINESTRING (-8515824.382859077 4720893.75854551, -8515799.380501445 4720920.800486306)",,,,,,no,
102593321,102593334,0,711701687,Melvin Avenue,tertiary,False,True,97.65,"LINESTRING (-8515824.382859077 4720893.75854551, -8515909.776040463 4720801.40398656)",,,,,,no,
102593321,102627519,0,11514375,Old Crossing Lane,residential,False,True,142.625,"LINESTRING (-8515824.382859077 4720893.75854551, -8515703.06687801 4720803.624038203, -8515679.533937657 4720781.094117329)",,,,,,no,
102593329,8032565122,0,160669677,Annapolis Street,tertiary,False,False,61.279,"LINESTRING (-8516312.151471885 4720366.211639938, -8516254.07609354 4720312.760967161)",,,,,,no,
102593329,3590614204,0,743255227,Melvin Avenue,tertiary,False,False,57.931,"LINESTRING (-8516312.151471885 4720366.211639938, -8516261.489971627 4720420.994575318)",,,,,,no,
102593329,102587078,0,743255227,Melvin Avenue,tertiary,False,True,117.87,"LINESTRING (-8516312.151471885 4720366.211639938, -8516415.222188411 4720254.741812573)",,,,,,no,
102593344,10031857077,0,11511296,Franklin Street,residential,False,False,3.271,"LINESTRING (-8515404.931017768 4718231.855454008, -8515402.96066278 4718235.578468155)",,,,,,no,
102593344,102563450,0,11511296,Franklin Street,residential,False,True,70.257,"LINESTRING (-8515404.931017768 4718231.855454008, -8515447.399403505 4718151.968491294)",,,,,,no,
102593344,102584596,0,1303089563,Shaw Street,residential,False,False,112.943,"LINESTRING (-8515404.931017768 4718231.855454008, -8515287.065940915 4718146.641761549)",,,,,,no,
102593344,10031857076,0,1303089564,Shaw Street,residential,False,True,7.706,"LINESTRING (-8515404.931017768 4718231.855454008, -8515413.72525754 4718236.451944751)",,,,,,no,
102593346,7150276553,0,11509085,Shaw Street,residential,False,True,18.532,"LINESTRING (-8515473.882310364 4718267.868513592, -8515494.910562176 4718279.152154601)",,,,,,no,
102593346,10031857076,0,1303089564,Shaw Street,residential,False,False,52.701,"LINESTRING (-8515473.882310364 4718267.868513592, -8515413.72525754 4718236.451944751)",,,,,,no,
102593348,102565669,0,11509085,Shaw Street,residential,False,False,38.671,"LINESTRING (-8515653.273669777 4718327.580309738, -8515603.79215612 4718321.967099541)",,,,,,no,
102593348,102622190,0,11513535,Lafayette Avenue,residential,False,True,43.707,"LINESTRING (-8515653.273669777 4718327.580309738, -8515656.546462808 4718383.76986062)",,,,,,no,
102593348,1685291747,0,11513535,Lafayette Avenue,residential,False,False,67.002,"LINESTRING (-8515653.273669777 4718327.580309738, -8515651.91557199 4718297.581173958, -8515651.91557199 4718284.550550742, -8515653.173482237 4718274.183341594, -8515655.700434677 4718262.541722961, -8515665.619001308 4718244.184363784)",,,,,,no,
8024486803,7017051631,0,11519513,Norwood Road,residential,False,False,27.06,"LINESTRING (-8515543.880006175 4720726.466786649, -8515549.657487748 4720723.416029353, -8515577.420568753 4720717.815815294)",,,,,,no,
8024486803,6799758758,0,11519513,Norwood Road,residential,False,True,60.137,"LINESTRING (-8515543.880006175 4720726.466786649, -8515538.046864858 4720729.546190485, -8515491.27041483 4720761.171005884, -8515479.225645924 4720766.341558002, -8515478.001131525 4720766.756921031)",,,,,,no,
7983788962,3812725367,0,534660285,Brownson Road,residential,True,False,254.232,"LINESTRING (-8513916.912252385 4718626.975115744, -8513707.408970712 4718878.5778357675)",,,,private,,no,
102560959,102619678,0,1303099418,Academy Street,residential,False,True,139.321,"LINESTRING (-8516322.604372071 4717644.166169932, -8516239.393052705 4717680.463512553, -8516158.018504934 4717715.558226523)",,,,,,no,
102560963,102619682,0,11518967,Granville Avenue,residential,False,True,173.214,"LINESTRING (-8516432.298598299 4717832.383977679, -8516411.97165928 4717845.227876291, -8516371.006086668 4717879.664496326, -8516337.565711634 4717908.31642607, -8516326.812248824 4717913.972363797, -8516239.693615329 4717933.603503782)",,,,,,no,
102560969,102619685,0,11516285,Constitution Avenue,residential,False,True,183.58,"LINESTRING (-8516499.669154126 4717958.933601242, -8516424.383782502 4717990.1488451185, -8516281.015410312 4718048.7993980795)",,,,,,no,
8413607130,102594237,0,"[906016176, 11509281, 11503086]","['Shipwright Harbor', 'Shipwright Road']",residential,False,True,103.42,"LINESTRING (-8514811.375492858 4717926.315205946, -8514844.559833063 4717957.201014832, -8514877.799833015 4717923.07914611, -8514909.703999076 4717947.5500843795)",,,,,,no,
7111865720,102627696,0,11519668,Monticello Avenue,residential,False,False,10.518,"LINESTRING (-8516171.877781536 4718238.127301708, -8516176.464144558 4718250.871479075)",,,,,,no,
7111865720,102612485,0,11519668,Monticello Avenue,residential,False,True,88.096,"LINESTRING (-8516171.877781536 4718238.127301708, -8516137.26855185 4718130.088823524)",,,,,,no,
102593916,3158666142,0,11509199,Saint Johns Street,residential,False,False,9.267,"LINESTRING (-8514975.660797369 4718837.736719351, -8514984.811259514 4718845.397996184)",,,,,,no,
102593916,7475369166,0,11512872,College Avenue,secondary,False,True,6.902,"LINESTRING (-8514975.660797369 4718837.736719351, -8514969.449169783 4718844.094862708)",2,MD 450,25 mph,,,no,
102593916,9630748541,0,"[11512872, 1079893517]",College Avenue,"['construction', 'secondary']",False,False,84.066,"LINESTRING (-8514975.660797369 4718837.736719351, -8514981.660917925 4718830.5336923925, -8515044.93491649 4718754.53705773)",2,MD 450,25 mph,,,no,
102593916,1303929720,0,115391770,North Street,residential,False,False,17.803,"LINESTRING (-8514975.660797369 4718837.736719351, -8514968.157863691 4718831.2210585615, -8514964.784883121 4718828.285432541, -8514959.263436377 4718821.798418055)",2,,,,,no,
